genome start end	
2524023212 2524475672 2524482798
2731957685 2732710643 2732716663
2595698256 2596449639 2596455367
2731957714 2732841917 2732848094
2513237165 583 2514046089
2513237150 581 2513958085
2740892366 2743179535 2743185596
2595698258 2596461612 2596467860
2731957713 2732835467 2732841916
2728369113 2729226343 2729232433
2721755522 2722873757 2722880816
2574179762 2574399143 2574408273
2765236467 2767736850 2767742602
644736347 644746334 644752318
2765236080 2766793262 2766798658
2740892368 2743192605 2743199244
2765236469 2767747207 2767752985
2595698257 2596455368 2596461609
2751185824 2753469010 2753476259
2615840592 2616172241 2616178617
2728369455 2730428891 2730431920
2505679050 2505876225 2505880685
2684622555 2684840888 2684847637
2645728066 2648169028 2648176055
650716031 650988214 650996967
2576861760 2579507002 2579513525
2687453284 2688180110 2688186719
2568526169 2569112294 2569119013
2529293220 2531639006 2531645234
637000229 637688788 639330623
2609459743 2609840801 2609846200
637000230 637974968 639330722
640427136 640427436 640743044
2681812886 2682035272 2682036324
2264265213 2264765937 2264766393
2737471678 2737686953 2737687218
2778261466 2780229496 2780232623
2264265215 2264766969 2264768162
2264265200 2264752425 2264752967
2264265196 2264745142 2264747559
2739367517 2739418406 2739418988
2681812889 2682038655 2682040070
2609459708 2609730138 2609731125
2643221752 2644806902 2644810933
2770939589 2771936901 2771940302
2651869787 2652841768 2652848267
2706794528 2707221844 2707228415
2706794540 2707298014 2707304600
2684623301 2687442122 2687445477
2687453760 2690056952 2690063468
2706794536 2707271750 2707278114
2630968863 2633543495 2633549841
2627854282 2630911970 2630919386
2687453392 2688594794 2688601375
2706794531 2707240752 2707247064
2687453238 2687997588 2688004335
2693429818 2694792626 2694798814
2671180970 2674948644 2674955797
2671180462 2672870279 2672878045
2706794522 2707183327 2707189880
2609459714 2609750216 2609750729
2675903276 2677330098 2677336534
2706794538 2707284892 2707291484
2579779004 2581894008 2581899687
2684622657 2685260009 2685266480
2713896738 2714033867 2714039746
2698536446 2699134058 2699140305
2505679056 2505897235 2505901553
2648501701 2650921351 2650928156
2508501123 2509112931 2509119173
2706794543 2707317751 2707324032
2728369379 2730222585 2730227889
2698536638 2699893999 2699900054
2671180899 2674652976 2674659684
2706794532 2707247068 2707253281
2599185301 2599935207 2599941183
2513237147 2513930787 2513937571
2513237090 2513607737 2513614687
2671181059 2675314386 2675320737
2643221551 2643774433 2643778111
2706794545 2707330015 2707336508
2627854236 2630745186 2630752197
2706794527 2707215284 2707221843
2588253730 2588513443 2588520686
2512875016 2512928737 2512935130
2671180869 2674532401 2674538763
2582580991 2584186251 2584191546
2706794529 2707228417 2707234956
2684622656 2685254192 2685260005
2706794539 2707291487 2707298013
2706794525 2707203049 2707208944
2654587702 2655459916 2655466197
2706794530 2707234957 2707240751
2643221550 2643769866 2643774431
2600255250 2601509208 2601515540
2675903688 2678929357 2678935904
2706794533 2707253285 2707259623
2751185880 2753683985 2753690892
2508501126 2509132680 2509139390
2645728054 2648117168 2648124009
2643221595 2643983486 2643989961
2517572076 2517703015 2517710402
2622736609 2623519027 2623524950
2571042911 2574138310 2574145147
2693429783 2694627620 2694634280
2706794542 2707311121 2707317744
2706794526 2707208946 2707215282
2513237351 2514585770 2514593013
2721755558 2723033453 2723040760
2758568520 2760292304 2760299346
2510065059 2510313655 2510320315
2596583576 2596926018 2596933779
649633066 649864677 650641316
2579778865 2581314313 2581319632
2508501127 2509139391 2509146298
2509276022 2509392927 2509399006
2513237305 2514416424 2514423557
2706794524 2707196636 2707203047
2684623300 2687438241 2687442121
2698536553 2699565783 2699572408
2756170246 2756670828 2756678169
2706794534 2707259626 2707266097
637000159 637073325 637080651
2706794537 2707278115 2707284891
2706794523 2707189884 2707196635
2671181073 2675376175 2675382626
2579778552 2579983529 2579989558
2636415873 2638368943 2638377454
2556921042 2557113446 2557120262
2706794546 2707336509 2707343109
2512875024 2512957829 2512964841
2509276018 2509367501 2509374218
2643221555 2643792878 2643796559
2706794520 2707169599 2707176224
2671180492 2672998252 2673004791
2671181082 2675411833 2675418343
2643221564 2643836525 2643840677
2728369111 2729216141 2729223954
2671180597 2673413553 2673420033
2513237164 2514032510 2514039909
2616644812 2616683118 2616689312
2558860968 2561412103 2561418029
2713896891 2714742867 2714749486
2671181180 2675841391 2675847786
2596583656 2597287442 2597294324
2721755686 2723571542 2723578569
2597489875 2597810085 2597816593
2503198000 2503198000 2503204746
2706794535 2707266099 2707271742
2522572099 2522897948 2522904179
2643221627 2644152059 2644158707
2671180248 2671988082 2671994936
2698536500 2699355658 2699362444
2706794544 2707324033 2707330013
2600255249 2601503129 2601509207
2693429784 2694634283 2694641148
2698536693 2700119238 2700125642
2675903064 2676514054 2676520699
2706794521 2707176226 2707183322
2706794541 2707304608 2707311118
2671181032 2675203763 2675210273
2627854127 2630334307 2630340972
2645727724 2646693314 2646696926
2645727892 2647429932 2647435503
2731957557 2732174731 2732178945
2645727942 2647648581 2647653797
2617271275 2619349908 2619354854
2654587539 2654761208 2654766385
2524614759 2525713439 2525717595
2645727519 2645809045 2645814383
2548876775 2549782296 2549787462
2654587642 2655192225 2655197192
2597490204 2598705950 2598711523
2767802354 2769864132 2769869128
2627853712 2628646120 2628651002
2630968527 2632161282 2632166872
2648501372 2649650093 2649655164
2772190776 2772975886 2772979286
2636415849 2638265345 2638270816
2528768012 2528817084 2528820632
2636415606 2637251939 2637256567
2636415745 2637847846 2637853103
2600255078 2600864088 2600867340
2551306686 2554062380 2554067625
648276631 648616424 648621629
2574180442 2576814295 2576817372
2751185825 2753476260 2753480184
2773858010 2775217863 2775222684
2528311002 2528320237 2528325850
2651869777 2652797883 2652803232
2739367512 2739411707 2739416092
2648501835 2651461015 2651465894
2627854281 2630907117 2630911969
2600255066 2600805934 2600809437
2740892221 2742546046 2742550368
2576861233 2577700757 2577704408
2784746742 2785247741 2785252734
2744054452 2744286956 2744291876
2529292992 2530789663 2530794713
2615840615 2616256657 2616261510
2561511126 2562170926 2562175908
2627854154 2630437344 2630442235
2556921102 2557424111 2557429177
2687453271 2688131662 2688136884
645058871 645101673 645107271
2619618921 2619996442 2620000000
2739367792 2739851717 2739853909
2778261398 2779975990 2779979854
2721755956 2724352800 2724355218
2718217696 2718512358 2718513364
2623620433 2624435231 2624439947
2695420964 2698252397 2698254045
2684623265 2687376870 2687378434
2693430035 2695391549 2695401283
2623620426 2624400704 2624406361
2623620402 2624305773 2624309234
2623620432 2624429855 2624435229
2751185634 2752707028 2752711491
2751185633 2752704160 2752707027
2585428054 2587714039 2587717538
2579779157 2582518717 2582522782
2751185632 2752698151 2752704159
2693429787 2694655761 2694664206
2623620422 2624385037 2624388483
2608642209 2609132835 2609136346
2690315650 2690554462 2690563897
2623620408 2624327223 2624332192
2623620401 2624300664 2624305770
2623620425 2624397865 2624400702
2623620415 2624354736 2624359218
2619618860 2619782918 2619788678
2684623264 2687374770 2687376868
2582580774 2583293551 2583297371
2576861495 2578546002 2578549487
2576861492 2578534344 2578538557
2576861497 2578553012 2578556556
2582580772 2583286645 2583289989
2757321051 2758555499 2758559016
2576861493 2578538561 2578542106
2582580771 2583282771 2583286644
2582580773 2583289991 2583293549
2576861494 2578542108 2578545999
2751185760 2753170773 2753174675
637000135 638142575 640734819
2576861496 2578549490 2578553009
2582580764 2583253687 2583256978
2582580770 2583279111 2583282770
2519899589 2520243750 2520246589
651324043 651421868 651425253
2609460008 2611045985 2611049517
2716884888 2717896129 2717896938
2687453661 2689653554 2689654043
2684622841 2685847923 2685848601
2660238772 2663652499 2663653012
2636415970 2638760358 2638761164
2660238780 2663659113 2663659950
2693429953 2695181774 2695182932
2700988643 2701089503 2701089900
2693429971 2695194273 2695194825
2700988639 2701086337 2701087229
2700988645 2701090500 2701090777
2660238765 2663648623 2663649252
2684622839 2685847222 2685847679
2693429976 2695197264 2695198280
2693429947 2695177274 2695178276
2663762657 2663971070 2663971784
2700988658 2701096753 2701097400
2660238759 2663644091 2663644924
2606217742 2608421043 2608421356
2716884889 2717896945 2717897779
2660238776 2663654702 2663655778
2660238782 2663660376 2663661050
2660238779 2663657793 2663659112
2663762663 2663977635 2663979095
2693429954 2695182937 2695183572
2716884886 2717894332 2717895124
2693429918 2695132734 2695133464
2617270701 2617272069 2617273134
2615840675 2616478054 2616479128
2693429937 2695172191 2695172517
2660238768 2663650886 2663651610
2716884891 2717898808 2717899541
2660238777 2663655787 2663656595
2660238771 2663652147 2663652497
2615840670 2616470292 2616471321
2636416030 2638997354 2638997649
2687453669 2689656460 2689656833
2687453663 2689654558 2689655052
2693429970 2695193367 2695194271
2663762664 2663979096 2663979836
2663762658 2663971785 2663973034
2716884887 2717895133 2717896128
2660238781 2663659951 2663660374
2716884890 2717897782 2717898806
2657245238 2658471887 2658473621
2693429920 2695134778 2695135591
2663762670 2663983494 2663985003
2700988662 2701101114 2701101491
2660238773 2663653014 2663654017
2693429945 2695176261 2695176884
2687453662 2689654050 2689654557
2687453668 2689656126 2689656454
2716884903 2717934888 2717935391
2663762669 2663982747 2663983493
2693429977 2695198283 2695198814
2660238767 2663650457 2663650885
2660238766 2663649253 2663650456
2636416027 2638990547 2638991460
2700988654 2701094745 2701095348
2657245239 2658473625 2658474632
2615840672 2616472692 2616474669
2687453670 2689656835 2689657130
2716884904 2717935393 2717935935
2615840665 2616466609 2616468130
2660238778 2663656600 2663657792
2660238775 2663654211 2663654700
2693429917 2695131247 2695132721
2693429946 2695176889 2695177270
2684622837 2685845833 2685846617
2700988647 2701091470 2701091821
2693429964 2695190207 2695190668
2700988649 2701092379 2701092785
2684622842 2685848605 2685849401
2660238760 2663644926 2663646228
2693429969 2695192943 2695193366
2693429948 2695178280 2695178842
2693429919 2695133467 2695134776
2636416008 2638936749 2638937668
2684622840 2685847681 2685847922
2713897524 2716881438 2716882000
2700988630 2701079387 2701079606
2700988667 2701104258 2701104525
2700988652 2701093668 2701093925
2693429963 2695189965 2695190206
2700988664 2701101918 2701102144
2693429938 2695172518 2695172753
2639762790 2640719005 2640723202
2608642258 2609279815 2609283188
2630968939 2633857648 2633861041
2687453499 2689032757 2689036511
2648501736 2651057854 2651062086
2754412939 2756142256 2756146494
2648501453 2649968500 2649971877
637000119 637774571 639329209
637000120 637124662 640733331
2728369703 2731406405 2731411888
648231707 648245239 648248622
2767802343 2769810874 2769814258
642555129 642765965 642770054
640427115 640547500 640725506
644736371 644867618 645947877
2619619097 2620674927 2620678428
2524023206 2524443966 2524448174
2585428117 2587947723 2587951097
642555130 642675403 642924191
2728369264 2729852951 2729856569
643348554 643637300 643664962
2739367760 2739800667 2739805021
2596583694 2597448791 2597452852
649633049 649928203 650641642
2545824765 2546728548 2546731647
2545824767 2546735139 2546738354
2512047004 2512058372 2512061529
2512047001 2512047330 2512050824
2512047002 2512050829 2512054245
2756170350 2756996215 2757000023
2545824766 2546731651 2546735137
2541047476 2543159937 2543163266
2512047003 2512054253 2512058370
2671180127 2671654556 2671657513
2636415522 2636911158 2636914119
2667527227 2667635981 2667639282
2671180080 2671462471 2671465453
2671180079 2671459096 2671462469
2734482835 2737465212 2737468261
2737471627 2737559844 2737563119
2671180076 2671449280 2671452785
2737471643 2737610728 2737613980
2671180074 2671442832 2671445886
2747842409 2747887793 2747890964
2757320375 2757494047 2757497138
2585428181 2588204648 2588207716
2671180078 2671455949 2671459092
2675903144 2676835315 2676838347
2734482836 2737468264 2737471537
2671180077 2671452788 2671455946
2747842410 2747890967 2747893941
2737471618 2737531699 2737534720
2747842411 2747893942 2747897125
2671180069 2671428569 2671431599
2737471626 2737556789 2737559840
2671180070 2671431601 2671434483
2738541241 2738633295 2738636391
2671180073 2671439695 2671442830
2671180042 2671345861 2671348810
2671180075 2671445891 2671449278
2734482834 2737462029 2737465211
2627854152 2630431929 2630435344
2642422553 2642642325 2642645386
637000197 637810069 639330257
2651870316 2654383605 2654385952
2519899530 2520044192 2520047820
2708742538 2709100992 2709104637
2597489948 2598072056 2598075551
2524614548 2524892116 2524895073
2565956520 2566031099 2566034848
643348539 643538488 643663527
2523533628 2524000573 2524004273
2622736540 2623321219 2623324525
648276636 648707138 648711345
2636415935 2638625469 2638629951
644736353 644838133 645947765
2503754015 2503784787 2503788320
2524614631 2525210702 2525215798
2574180452 2576855137 2576858425
2523231027 2523309415 2523312820
2627853565 2628081052 2628084328
2619619068 2620570542 2620573501
637000095 637780854 639329097
2772190670 2772462380 2772464884
2523533539 2523708410 2523711715
2571042912 2574145149 2574148064
2593339148 2595151454 2595154412
2523533522 2523630879 2523634335
2540341244 2541020213 2541024551
2574179788 2574505876 2574509148
2561511137 2562213315 2562217866
643348538 643580787 643664010
2645727629 2646273483 2646276818
